song,date
/single/Sunflower%20%28Spider-Man%3A%20Into%20The%20Spider-Verse%29/Post%20Malone%20%26%20Swae%20Lee/,2019-06-29
/single/Dancing%20With%20A%20Stranger/Sam%20Smith%20%26%20Normani/,2019-06-29
/single/If%20I%20Can%27t%20Have%20You/Shawn%20Mendes/,2019-06-29
/single/Truth%20Hurts/Lizzo/,2019-06-29
/single/ME%21/Taylor%20Swift%20Featuring%20Brendon%20Urie/,2019-06-29
/single/Without%20Me/Halsey/,2019-06-29
/single/Sweet%20But%20Psycho/Ava%20Max/,2019-06-29
/single/Pop%20Out/Polo%20G%20Featuring%20Lil%20Tjay/,2019-06-29
/single/7%20Rings/Ariana%20Grande/,2019-06-29
/single/Happier/Marshmello%20%26%20Bastille/,2019-06-29
/single/God%27s%20Country/Blake%20Shelton/,2019-06-29
/single/Whiskey%20Glasses/Morgan%20Wallen/,2019-06-29
/single/High%20Hopes/Panic%21%20At%20The%20Disco/,2019-06-29
/single/Hey%20Look%20Ma%2C%20I%20Made%20It/Panic%21%20At%20The%20Disco/,2019-06-29
/single/Rumor/Lee%20Brice/,2019-06-29
/single/The%20London/Young%20Thug%2C%20J.%20Cole%20%26%20Travis%20Scott/,2019-06-29
/single/Con%20Calma/Daddy%20Yankee%20%26%20Katy%20Perry%20Featuring%20Snow/,2019-06-29
/single/Beer%20Never%20Broke%20My%20Heart/Luke%20Combs/,2019-06-29
/single/Never%20Really%20Over/Katy%20Perry/,2019-06-29
/single/Middle%20Child/J.%20Cole/,2019-06-29
/single/Eastside/Benny%20Blanco%2C%20Halsey%20%26%20Khalid/,2019-06-29
/single/Act%20Up/City%20Girls/,2019-06-29
/single/Pure%20Water/Mustard%20%26%20Migos/,2019-06-29
/single/Going%20Bad/Meek%20Mill%20Featuring%20Drake/,2019-06-29
/single/Omerta/Drake/,2019-06-29
/single/Earfquake/Tyler%2C%20The%20Creator/,2019-06-29
/single/Look%20What%20God%20Gave%20Her/Thomas%20Rhett/,2019-06-29
/single/Better/Khalid/,2019-06-29
/single/Shallow/Lady%20Gaga%20%26%20Bradley%20Cooper/,2019-06-29
/single/Look%20Back%20At%20It/A%20Boogie%20Wit%20da%20Hoodie/,2019-06-29
/single/Break%20Up%20With%20Your%20Girlfriend%2C%20I%27m%20Bored/Ariana%20Grande/,2019-06-29
/single/Sicko%20Mode/Travis%20Scott/,2019-06-29
/single/Speechless/Dan%20%2B%20Shay/,2019-06-29
/single/Nightmare/Halsey/,2019-06-29
/single/When%20The%20Party%27s%20Over/Billie%20Eilish/,2019-06-29
/single/Cross%20Me/Ed%20Sheeran%20Featuring%20Chance%20The%20Rapper%20%26%20PnB%20Rock/,2019-06-29
/single/Envy%20Me/Calboy/,2019-06-29
/single/Good%20As%20You/Kane%20Brown/,2019-06-29
/single/Go%20Loko/YG%2C%20Tyga%20%26%20Jon%20Z/,2019-06-29
/single/Cool/Jonas%20Brothers/,2019-06-29
/single/The%20Git%20Up/Blanco%20Brown/,2019-06-29
/single/Ran%24om/Lil%20Tecca/,2019-06-29
/single/Just%20Us/DJ%20Khaled%20Featuring%20SZA/,2019-06-29
/single/Someone%20You%20Loved/Lewis%20Capaldi/,2019-06-29
/single/Walk%20Me%20Home/P%21nk/,2019-06-29
/single/Worth%20It/YK%20Osiris/,2019-06-29
/single/Please%20Me/Cardi%20B%20%26%20Bruno%20Mars/,2019-06-29
/single/Clout/Offset%20Featuring%20Cardi%20B/,2019-06-29
/single/Knockin%27%20Boots/Luke%20Bryan/,2019-06-29
/single/Press/Cardi%20B/,2019-06-29
/single/GIRL/Maren%20Morris/,2019-06-29
/single/Easier/5%20Seconds%20Of%20Summer/,2019-06-29
/single/24%2F7/Meek%20Mill%20Featuring%20Ella%20Mai/,2019-06-29
/single/Girls%20Need%20Love/Summer%20Walker%20X%20Drake/,2019-06-29
/single/Some%20Of%20It/Eric%20Church/,2019-06-29
/single/All%20To%20Myself/Dan%20%2B%20Shay/,2019-06-29
/single/Shotta%20Flow/NLE%20Choppa/,2019-06-29
/single/Callaita/Bad%20Bunny%20%26%20Tainy/,2019-06-29
/single/Rearview%20Town/Jason%20Aldean/,2019-06-29
/single/Miss%20Me%20More/Kelsea%20Ballerini/,2019-06-29
/single/Love%20Someone/Brett%20Eldredge/,2019-06-29
/single/Before%20I%20Let%20Go/Beyonce/,2019-06-29
/single/Talk%20You%20Out%20Of%20It/Florida%20Georgia%20Line/,2019-06-29
/single/Wish%20Wish/DJ%20Khaled%20Featuring%20Cardi%20B%20%26%2021%20Savage/,2019-06-29
/single/Down%20Bad/Dreamville%20Featuring%20JID%2C%20Bas%2C%20J.%20Cole%2C%20EARTHGANG%20%26%20Young%20Nudy/,2019-06-29
/single/Eyes%20On%20You/Chase%20Rice/,2019-06-29
/single/Soltera/Lunay%2C%20Daddy%20Yankee%20%26%20Bad%20Bunny/,2019-06-29
/single/Sanguine%20Paradise/Lil%20Uzi%20Vert/,2019-06-29
/single/Here%20With%20Me/Marshmello%20Featuring%20CHVRCHES/,2019-06-29
/single/Sanctuary/Joji/,2019-06-29
/single/Otro%20Trago/Sech%2C%20Darell%2C%20Nicky%20Jam%2C%20Ozuna%20%26%20Anuel%20AA/,2019-06-29
/single/Call%20You%20Mine/The%20Chainsmokers%20%26%20Bebe%20Rexha/,2019-06-29
/single/Raised%20On%20Country/Chris%20Young/,2019-06-29
/single/Trampoline/SHAED/,2019-06-29
/single/Love%20Ain%27t/Eli%20Young%20Band/,2019-06-29
/single/Ocean%20Eyes/Billie%20Eilish/,2019-06-29
/single/Bacc%20At%20It%20Again/Yella%20Beezy%2C%20Gucci%20Mane%20%26%20Quavo/,2019-06-29
/single/Calma/Pedro%20Capo%20X%20Farruko/,2019-06-29
/single/Wake%20Up/Travis%20Scott/,2019-06-29
/single/La%20La%20Land/Bryce%20Vine%20Featuring%20YG/,2019-06-29
/single/Only%20Human/Jonas%20Brothers/,2019-06-29
/single/Rescue%20Me/Marshmello%20Featuring%20A%20Day%20To%20Remember/,2019-06-29
/single/Big%20Ole%20Freak/Megan%20Thee%20Stallion/,2019-06-29
/single/Te%20Robare/Nicky%20Jam%20X%20Ozuna/,2019-06-29
/single/Tap/NAV%20Featuring%20Meek%20Mill/,2019-06-29
/single/Baila%20Baila%20Baila/Ozuna%20x%20Daddy%20Yankee%20x%20J%20Balvin%20x%20Farruko%20x%20Anuel%20AA/,2019-06-29
/single/It%27s%20You/Ali%20Gatie/,2019-06-29
/single/Robbery/Juice%20WRLD/,2019-06-29
/single/Racks%20In%20The%20Middle/Nipsey%20Hussle%20Featuring%20Roddy%20Ricch%20%26%20Hit-Boy/,2019-06-29
/single/The%20Ones%20That%20Didn%27t%20Make%20It%20Back%20Home/Justin%20Moore/,2019-06-29
/single/Old%20Town%20Road/Lil%20Nas%20X%20Featuring%20Billy%20Ray%20Cyrus/,2019-07-06
/single/Senorita/Shawn%20Mendes%20%26%20Camila%20Cabello/,2019-07-06
/single/Bad%20Guy/Billie%20Eilish/,2019-07-06
/single/Talk/Khalid/,2019-07-06
/single/I%20Don%27t%20Care/Ed%20Sheeran%20%26%20Justin%20Bieber/,2019-07-06
/single/Sucker/Jonas%20Brothers/,2019-07-06
/single/Suge/DaBaby/,2019-07-06
/single/Money%20In%20The%20Grave/Drake%20Featuring%20Rick%20Ross/,2019-07-06
/single/No%20Guidance/Chris%20Brown%20Featuring%20Drake/,2019-07-06
/single/Wow./Post%20Malone/,2019-07-06
/single/Truth%20Hurts/Lizzo/,2019-07-06
/single/Sunflower%20%28Spider-Man%3A%20Into%20The%20Spider-Verse%29/Post%20Malone%20%26%20Swae%20Lee/,2019-07-06
/single/You%20Need%20To%20Calm%20Down/Taylor%20Swift/,2019-07-06
/single/If%20I%20Can%27t%20Have%20You/Shawn%20Mendes/,2019-07-06
/single/Dancing%20With%20A%20Stranger/Sam%20Smith%20%26%20Normani/,2019-07-06
/single/Panini/Lil%20Nas%20X/,2019-07-06
/single/Without%20Me/Halsey/,2019-07-06
/single/God%27s%20Country/Blake%20Shelton/,2019-07-06
/single/Pop%20Out/Polo%20G%20Featuring%20Lil%20Tjay/,2019-07-06
/single/MEGATRON/Nicki%20Minaj/,2019-07-06
/single/Sweet%20But%20Psycho/Ava%20Max/,2019-07-06
/single/Rodeo/Lil%20Nas%20X%20%26%20Cardi%20B/,2019-07-06
/single/7%20Rings/Ariana%20Grande/,2019-07-06
/single/Hey%20Look%20Ma%2C%20I%20Made%20It/Panic%21%20At%20The%20Disco/,2019-07-06
/single/Happier/Marshmello%20%26%20Bastille/,2019-07-06
/single/Rumor/Lee%20Brice/,2019-07-06
/single/Never%20Really%20Over/Katy%20Perry/,2019-07-06
/single/Whiskey%20Glasses/Morgan%20Wallen/,2019-07-06
/single/The%20Git%20Up/Blanco%20Brown/,2019-07-06
/single/The%20London/Young%20Thug%2C%20J.%20Cole%20%26%20Travis%20Scott/,2019-07-06
/single/ME%21/Taylor%20Swift%20Featuring%20Brendon%20Urie/,2019-07-06
/single/High%20Hopes/Panic%21%20At%20The%20Disco/,2019-07-06
/single/Beer%20Never%20Broke%20My%20Heart/Luke%20Combs/,2019-07-06
/single/Act%20Up/City%20Girls/,2019-07-06
/single/Eastside/Benny%20Blanco%2C%20Halsey%20%26%20Khalid/,2019-07-06
/single/Middle%20Child/J.%20Cole/,2019-07-06
/single/Con%20Calma/Daddy%20Yankee%20%26%20Katy%20Perry%20Featuring%20Snow/,2019-07-06
/single/Pure%20Water/Mustard%20%26%20Migos/,2019-07-06
/single/Cross%20Me/Ed%20Sheeran%20Featuring%20Chance%20The%20Rapper%20%26%20PnB%20Rock/,2019-07-06
/single/Going%20Bad/Meek%20Mill%20Featuring%20Drake/,2019-07-06
/single/Better/Khalid/,2019-07-06
/single/Shallow/Lady%20Gaga%20%26%20Bradley%20Cooper/,2019-07-06
/single/Press/Cardi%20B/,2019-07-06
/single/Speechless/Dan%20%2B%20Shay/,2019-07-06
/single/Sicko%20Mode/Travis%20Scott/,2019-07-06
/single/Earfquake/Tyler%2C%20The%20Creator/,2019-07-06
/single/Look%20Back%20At%20It/A%20Boogie%20Wit%20da%20Hoodie/,2019-07-06
/single/Shotta%20Flow/NLE%20Choppa/,2019-07-06
/single/Break%20Up%20With%20Your%20Girlfriend%2C%20I%27m%20Bored/Ariana%20Grande/,2019-07-06
/single/Nightmare/Halsey/,2019-07-06
/single/Ran%24om/Lil%20Tecca/,2019-07-06
/single/Go%20Loko/YG%2C%20Tyga%20%26%20Jon%20Z/,2019-07-06
/single/Someone%20You%20Loved/Lewis%20Capaldi/,2019-07-06
/single/Look%20What%20God%20Gave%20Her/Thomas%20Rhett/,2019-07-06
/single/Cool/Jonas%20Brothers/,2019-07-06
/single/Clout/Offset%20Featuring%20Cardi%20B/,2019-07-06
/single/One%20Thing%20Right/Marshmello%20%26%20Kane%20Brown/,2019-07-06
/single/Good%20As%20You/Kane%20Brown/,2019-07-06
/single/Worth%20It/YK%20Osiris/,2019-07-06
/single/Just%20Us/DJ%20Khaled%20Featuring%20SZA/,2019-07-06
/single/Knockin%27%20Boots/Luke%20Bryan/,2019-07-06
/single/Walk%20Me%20Home/P%21nk/,2019-07-06
/single/GIRL/Maren%20Morris/,2019-07-06
/single/Easier/5%20Seconds%20Of%20Summer/,2019-07-06
/single/Please%20Me/Cardi%20B%20%26%20Bruno%20Mars/,2019-07-06
/single/Some%20Of%20It/Eric%20Church/,2019-07-06
/single/All%20To%20Myself/Dan%20%2B%20Shay/,2019-07-06
/single/Callaita/Bad%20Bunny%20%26%20Tainy/,2019-07-06
/single/24%2F7/Meek%20Mill%20Featuring%20Ella%20Mai/,2019-07-06
/single/It%27s%20You/Ali%20Gatie/,2019-07-06
/single/Rearview%20Town/Jason%20Aldean/,2019-07-06
/single/Out%20The%20Mud/Lil%20Baby%20Featuring%20Future/,2019-07-06
/single/Call%20You%20Mine/The%20Chainsmokers%20%26%20Bebe%20Rexha/,2019-07-06
/single/Girls%20Need%20Love/Summer%20Walker%20X%20Drake/,2019-07-06
/single/Soltera/Lunay%2C%20Daddy%20Yankee%20%26%20Bad%20Bunny/,2019-07-06
/single/Talk%20You%20Out%20Of%20It/Florida%20Georgia%20Line/,2019-07-06
/single/Trampoline/SHAED/,2019-07-06
/single/Bacc%20At%20It%20Again/Yella%20Beezy%2C%20Gucci%20Mane%20%26%20Quavo/,2019-07-06
/single/Before%20I%20Let%20Go/Beyonce/,2019-07-06
/single/Wish%20Wish/DJ%20Khaled%20Featuring%20Cardi%20B%20%26%2021%20Savage/,2019-07-06
/single/Raised%20On%20Country/Chris%20Young/,2019-07-06
/single/Wake%20Up/Travis%20Scott/,2019-07-06
/single/Otro%20Trago/Sech%2C%20Darell%2C%20Nicky%20Jam%2C%20Ozuna%20%26%20Anuel%20AA/,2019-07-06
/single/Eyes%20On%20You/Chase%20Rice/,2019-07-06
/single/La%20La%20Land/Bryce%20Vine%20Featuring%20YG/,2019-07-06
/single/Ocean%20Eyes/Billie%20Eilish/,2019-07-06
/single/Here%20With%20Me/Marshmello%20Featuring%20CHVRCHES/,2019-07-06
/single/Love%20Someone/Brett%20Eldredge/,2019-07-06
/single/Sanguine%20Paradise/Lil%20Uzi%20Vert/,2019-07-06
/single/Love%20Ain%27t/Eli%20Young%20Band/,2019-07-06
/single/Calma/Pedro%20Capo%20X%20Farruko/,2019-07-06
/single/Only%20Human/Jonas%20Brothers/,2019-07-06
/single/The%20Ones%20That%20Didn%27t%20Make%20It%20Back%20Home/Justin%20Moore/,2019-07-06
/single/Big%20Ole%20Freak/Megan%20Thee%20Stallion/,2019-07-06
/single/Tap/NAV%20Featuring%20Meek%20Mill/,2019-07-06
/single/You%20Stay/DJ%20Khaled%20Featuring%20Meek%20Mill%2C%20J%20Balvin%2C%20Lil%20Baby%20%26%20Jeremih/,2019-07-06
/single/Baila%20Baila%20Baila/Ozuna%20x%20Daddy%20Yankee%20x%20J%20Balvin%20x%20Farruko%20x%20Anuel%20AA/,2019-07-06
/single/Cash%20Shit/Megan%20Thee%20Stallion%20Featuring%20DaBaby/,2019-07-06
/single/Omerta/Drake/,2019-07-06
/single/Summer%20Days/Martin%20Garrix%20Featuring%20Macklemore%20%26%20Patrick%20Stump/,2019-07-06
/single/Old%20Town%20Road/Lil%20Nas%20X%20Featuring%20Billy%20Ray%20Cyrus/,2019-07-13
/single/Bad%20Guy/Billie%20Eilish/,2019-07-13
/single/Talk/Khalid/,2019-07-13
/single/I%20Don%27t%20Care/Ed%20Sheeran%20%26%20Justin%20Bieber/,2019-07-13
/single/Senorita/Shawn%20Mendes%20%26%20Camila%20Cabello/,2019-07-13
/single/Truth%20Hurts/Lizzo/,2019-07-13
/single/Sucker/Jonas%20Brothers/,2019-07-13
/single/Sunflower%20%28Spider-Man%3A%20Into%20The%20Spider-Verse%29/Post%20Malone%20%26%20Swae%20Lee/,2019-07-13
/single/No%20Guidance/Chris%20Brown%20Featuring%20Drake/,2019-07-13
/single/Suge/DaBaby/,2019-07-13
/single/Money%20In%20The%20Grave/Drake%20Featuring%20Rick%20Ross/,2019-07-13
/single/Wow./Post%20Malone/,2019-07-13
/single/You%20Need%20To%20Calm%20Down/Taylor%20Swift/,2019-07-13
/single/If%20I%20Can%27t%20Have%20You/Shawn%20Mendes/,2019-07-13
/single/Dancing%20With%20A%20Stranger/Sam%20Smith%20%26%20Normani/,2019-07-13
/single/The%20Git%20Up/Blanco%20Brown/,2019-07-13
/single/God%27s%20Country/Blake%20Shelton/,2019-07-13
/single/Hey%20Look%20Ma%2C%20I%20Made%20It/Panic%21%20At%20The%20Disco/,2019-07-13
/single/Without%20Me/Halsey/,2019-07-13
/single/Pop%20Out/Polo%20G%20Featuring%20Lil%20Tjay/,2019-07-13
/single/Sweet%20But%20Psycho/Ava%20Max/,2019-07-13
/single/Panini/Lil%20Nas%20X/,2019-07-13
/single/7%20Rings/Ariana%20Grande/,2019-07-13
/single/Beer%20Never%20Broke%20My%20Heart/Luke%20Combs/,2019-07-13
/single/Happier/Marshmello%20%26%20Bastille/,2019-07-13
/single/Beautiful%20People/Ed%20Sheeran%20Featuring%20Khalid/,2019-07-13
/single/Whiskey%20Glasses/Morgan%20Wallen/,2019-07-13
/single/Never%20Really%20Over/Katy%20Perry/,2019-07-13
/single/Pure%20Water/Mustard%20%26%20Migos/,2019-07-13
/single/Act%20Up/City%20Girls/,2019-07-13
/single/The%20London/Young%20Thug%2C%20J.%20Cole%20%26%20Travis%20Scott/,2019-07-13
/single/Rumor/Lee%20Brice/,2019-07-13
/single/High%20Hopes/Panic%21%20At%20The%20Disco/,2019-07-13
/single/Speechless/Dan%20%2B%20Shay/,2019-07-13
/single/Ran%24om/Lil%20Tecca/,2019-07-13
/single/Eastside/Benny%20Blanco%2C%20Halsey%20%26%20Khalid/,2019-07-13
/single/Cross%20Me/Ed%20Sheeran%20Featuring%20Chance%20The%20Rapper%20%26%20PnB%20Rock/,2019-07-13
/single/Rodeo/Lil%20Nas%20X%20%26%20Cardi%20B/,2019-07-13
/single/ME%21/Taylor%20Swift%20Featuring%20Brendon%20Urie/,2019-07-13
/single/Going%20Bad/Meek%20Mill%20Featuring%20Drake/,2019-07-13
/single/Con%20Calma/Daddy%20Yankee%20%26%20Katy%20Perry%20Featuring%20Snow/,2019-07-13
/single/Press/Cardi%20B/,2019-07-13
/single/Middle%20Child/J.%20Cole/,2019-07-13
/single/Sicko%20Mode/Travis%20Scott/,2019-07-13
/single/Shotta%20Flow/NLE%20Choppa/,2019-07-13
/single/Someone%20You%20Loved/Lewis%20Capaldi/,2019-07-13
/single/Better/Khalid/,2019-07-13
/single/Look%20Back%20At%20It/A%20Boogie%20Wit%20da%20Hoodie/,2019-07-13
/single/Shallow/Lady%20Gaga%20%26%20Bradley%20Cooper/,2019-07-13
/single/Knockin%27%20Boots/Luke%20Bryan/,2019-07-13
/single/Look%20What%20God%20Gave%20Her/Thomas%20Rhett/,2019-07-13
/single/Earfquake/Tyler%2C%20The%20Creator/,2019-07-13
/single/Go%20Loko/YG%2C%20Tyga%20%26%20Jon%20Z/,2019-07-13
/single/Nightmare/Halsey/,2019-07-13
/single/Some%20Of%20It/Eric%20Church/,2019-07-13
/single/Clout/Offset%20Featuring%20Cardi%20B/,2019-07-13
/single/Cool/Jonas%20Brothers/,2019-07-13
/single/Just%20Us/DJ%20Khaled%20Featuring%20SZA/,2019-07-13
/single/All%20To%20Myself/Dan%20%2B%20Shay/,2019-07-13
/single/Worth%20It/YK%20Osiris/,2019-07-13
/single/GIRL/Maren%20Morris/,2019-07-13
/single/Good%20As%20You/Kane%20Brown/,2019-07-13
/single/Higher%20Love/Kygo%20X%20Whitney%20Houston/,2019-07-13
/single/Walk%20Me%20Home/P%21nk/,2019-07-13
/single/Que%20Pretendes/J%20Balvin%20%26%20Bad%20Bunny/,2019-07-13
/single/Easier/5%20Seconds%20Of%20Summer/,2019-07-13
/single/Don%27t%20Check%20On%20Me/Chris%20Brown%20Featuring%20Justin%20Bieber%20%26%20Ink/,2019-07-13
/single/Rearview%20Town/Jason%20Aldean/,2019-07-13
/single/Callaita/Bad%20Bunny%20%26%20Tainy/,2019-07-13
/single/Out%20The%20Mud/Lil%20Baby%20Featuring%20Future/,2019-07-13
/single/Homicide/Logic%20Featuring%20Eminem/,2019-07-13
/single/Please%20Me/Cardi%20B%20%26%20Bruno%20Mars/,2019-07-13
/single/It%27s%20You/Ali%20Gatie/,2019-07-13
/single/Call%20You%20Mine/The%20Chainsmokers%20%26%20Bebe%20Rexha/,2019-07-13
/single/Talk%20You%20Out%20Of%20It/Florida%20Georgia%20Line/,2019-07-13
/single/One%20Thing%20Right/Marshmello%20%26%20Kane%20Brown/,2019-07-13
/single/Soltera/Lunay%2C%20Daddy%20Yankee%20%26%20Bad%20Bunny/,2019-07-13
/single/When%20I%20Grow%20Up/NF/,2019-07-13
/single/Raised%20On%20Country/Chris%20Young/,2019-07-13
/single/Before%20I%20Let%20Go/Beyonce/,2019-07-13
/single/My%20Type/Saweetie/,2019-07-13
/single/24%2F7/Meek%20Mill%20Featuring%20Ella%20Mai/,2019-07-13
/single/Mother%27s%20Daughter/Miley%20Cyrus/,2019-07-13
/single/Lalala/Y2K%20%26%20bbno%24/,2019-07-13
/single/La%20La%20Land/Bryce%20Vine%20Featuring%20YG/,2019-07-13
/single/Cash%20Shit/Megan%20Thee%20Stallion%20Featuring%20DaBaby/,2019-07-13
/single/Calma/Pedro%20Capo%20X%20Farruko/,2019-07-13
/single/Eyes%20On%20You/Chase%20Rice/,2019-07-13
/single/Trampoline/SHAED/,2019-07-13
/single/Girls%20Need%20Love/Summer%20Walker%20X%20Drake/,2019-07-13
/single/Love%20Ain%27t/Eli%20Young%20Band/,2019-07-13
/single/MEGATRON/Nicki%20Minaj/,2019-07-13
/single/Otro%20Trago/Sech%2C%20Darell%2C%20Nicky%20Jam%2C%20Ozuna%20%26%20Anuel%20AA/,2019-07-13
/single/Wake%20Up/Travis%20Scott/,2019-07-13
/single/The%20Ones%20That%20Didn%27t%20Make%20It%20Back%20Home/Justin%20Moore/,2019-07-13
/single/Sanguine%20Paradise/Lil%20Uzi%20Vert/,2019-07-13
/single/Wish%20Wish/DJ%20Khaled%20Featuring%20Cardi%20B%20%26%2021%20Savage/,2019-07-13
/single/Bacc%20At%20It%20Again/Yella%20Beezy%2C%20Gucci%20Mane%20%26%20Quavo/,2019-07-13
/single/Tap/NAV%20Featuring%20Meek%20Mill/,2019-07-13
/single/Ocean%20Eyes/Billie%20Eilish/,2019-07-13
/single/Old%20Town%20Road/Lil%20Nas%20X%20Featuring%20Billy%20Ray%20Cyrus/,2019-07-20
/single/Bad%20Guy/Billie%20Eilish/,2019-07-20
/single/Goodbyes/Post%20Malone%20Featuring%20Young%20Thug/,2019-07-20
/single/Talk/Khalid/,2019-07-20
/single/Senorita/Shawn%20Mendes%20%26%20Camila%20Cabello/,2019-07-20
/single/I%20Don%27t%20Care/Ed%20Sheeran%20%26%20Justin%20Bieber/,2019-07-20
/single/Truth%20Hurts/Lizzo/,2019-07-20
/single/Sucker/Jonas%20Brothers/,2019-07-20
/single/Sunflower%20%28Spider-Man%3A%20Into%20The%20Spider-Verse%29/Post%20Malone%20%26%20Swae%20Lee/,2019-07-20
/single/Suge/DaBaby/,2019-07-20
/single/Money%20In%20The%20Grave/Drake%20Featuring%20Rick%20Ross/,2019-07-20
/single/No%20Guidance/Chris%20Brown%20Featuring%20Drake/,2019-07-20
/single/Wow./Post%20Malone/,2019-07-20
/single/If%20I%20Can%27t%20Have%20You/Shawn%20Mendes/,2019-07-20
/single/Dancing%20With%20A%20Stranger/Sam%20Smith%20%26%20Normani/,2019-07-20
/single/You%20Need%20To%20Calm%20Down/Taylor%20Swift/,2019-07-20
/single/God%27s%20Country/Blake%20Shelton/,2019-07-20
/single/Hey%20Look%20Ma%2C%20I%20Made%20It/Panic%21%20At%20The%20Disco/,2019-07-20
/single/The%20Git%20Up/Blanco%20Brown/,2019-07-20
/single/Without%20Me/Halsey/,2019-07-20
/single/Pop%20Out/Polo%20G%20Featuring%20Lil%20Tjay/,2019-07-20
/single/Happier/Marshmello%20%26%20Bastille/,2019-07-20
/single/Beer%20Never%20Broke%20My%20Heart/Luke%20Combs/,2019-07-20
/single/7%20Rings/Ariana%20Grande/,2019-07-20
/single/Sweet%20But%20Psycho/Ava%20Max/,2019-07-20
/single/Ran%24om/Lil%20Tecca/,2019-07-20
/single/Panini/Lil%20Nas%20X/,2019-07-20
/single/Whiskey%20Glasses/Morgan%20Wallen/,2019-07-20
/single/The%20London/Young%20Thug%2C%20J.%20Cole%20%26%20Travis%20Scott/,2019-07-20
/single/Act%20Up/City%20Girls/,2019-07-20
/single/Never%20Really%20Over/Katy%20Perry/,2019-07-20
/single/Middle%20Child/J.%20Cole/,2019-07-20
/single/High%20Hopes/Panic%21%20At%20The%20Disco/,2019-07-20
/single/Speechless/Dan%20%2B%20Shay/,2019-07-20
/single/Rumor/Lee%20Brice/,2019-07-20
/single/Someone%20You%20Loved/Lewis%20Capaldi/,2019-07-20
/single/Eastside/Benny%20Blanco%2C%20Halsey%20%26%20Khalid/,2019-07-20
/single/Shotta%20Flow/NLE%20Choppa/,2019-07-20
/single/Pure%20Water/Mustard%20%26%20Migos/,2019-07-20
/single/Beautiful%20People/Ed%20Sheeran%20Featuring%20Khalid/,2019-07-20
/single/Cross%20Me/Ed%20Sheeran%20Featuring%20Chance%20The%20Rapper%20%26%20PnB%20Rock/,2019-07-20
/single/Going%20Bad/Meek%20Mill%20Featuring%20Drake/,2019-07-20
/single/Con%20Calma/Daddy%20Yankee%20%26%20Katy%20Perry%20Featuring%20Snow/,2019-07-20
/single/Under%20The%20Sun/Dreamville%20Featuring%20J.%20Cole%2C%20Lute%20%26%20DaBaby/,2019-07-20
/single/Shallow/Lady%20Gaga%20%26%20Bradley%20Cooper/,2019-07-20
/single/Look%20Back%20At%20It/A%20Boogie%20Wit%20da%20Hoodie/,2019-07-20
/single/Better/Khalid/,2019-07-20
/single/Knockin%27%20Boots/Luke%20Bryan/,2019-07-20
/single/Some%20Of%20It/Eric%20Church/,2019-07-20
/single/Sicko%20Mode/Travis%20Scott/,2019-07-20
/single/Rodeo/Lil%20Nas%20X%20%26%20Cardi%20B/,2019-07-20
/single/ME%21/Taylor%20Swift%20Featuring%20Brendon%20Urie/,2019-07-20
/single/Go%20Loko/YG%2C%20Tyga%20%26%20Jon%20Z/,2019-07-20
/single/Nightmare/Halsey/,2019-07-20
/single/Earfquake/Tyler%2C%20The%20Creator/,2019-07-20
/single/Just%20Us/DJ%20Khaled%20Featuring%20SZA/,2019-07-20
/single/All%20To%20Myself/Dan%20%2B%20Shay/,2019-07-20
/single/Press/Cardi%20B/,2019-07-20
/single/GIRL/Maren%20Morris/,2019-07-20
/single/BLOW/Ed%20Sheeran%20With%20Chris%20Stapleton%20%26%20Bruno%20Mars/,2019-07-20
/single/Worth%20It/YK%20Osiris/,2019-07-20
/single/Clout/Offset%20Featuring%20Cardi%20B/,2019-07-20
/single/Cool/Jonas%20Brothers/,2019-07-20
/single/Down%20Bad/Dreamville%20Featuring%20JID%2C%20Bas%2C%20J.%20Cole%2C%20EARTHGANG%20%26%20Young%20Nudy/,2019-07-20
/single/Look%20What%20God%20Gave%20Her/Thomas%20Rhett/,2019-07-20
/single/Easier/5%20Seconds%20Of%20Summer/,2019-07-20
/single/My%20Type/Saweetie/,2019-07-20
/single/Lalala/Y2K%20%26%20bbno%24/,2019-07-20
/single/Rearview%20Town/Jason%20Aldean/,2019-07-20
/single/Walk%20Me%20Home/P%21nk/,2019-07-20
/single/Good%20As%20You/Kane%20Brown/,2019-07-20
/single/Call%20You%20Mine/The%20Chainsmokers%20%26%20Bebe%20Rexha/,2019-07-20
/single/Callaita/Bad%20Bunny%20%26%20Tainy/,2019-07-20
/single/Cash%20Shit/Megan%20Thee%20Stallion%20Featuring%20DaBaby/,2019-07-20
/single/Costa%20Rica/Dreamville%20Featuring%20Bas%2C%20JID%2C%20Guapdad%204000%2C%20Reese%20LAFLARE%2C%20Jace%2C%20Mez%2C%20Smokepurpp%2C%20Buddy%20%26%20Ski%20Mask%20The%20Slump%20God/,2019-07-20
/single/It%27s%20You/Ali%20Gatie/,2019-07-20
/single/Talk%20You%20Out%20Of%20It/Florida%20Georgia%20Line/,2019-07-20
/single/Trampoline/SHAED/,2019-07-20
/single/One%20Thing%20Right/Marshmello%20%26%20Kane%20Brown/,2019-07-20
/single/Raised%20On%20Country/Chris%20Young/,2019-07-20
/single/La%20La%20Land/Bryce%20Vine%20Featuring%20YG/,2019-07-20
/single/Soltera/Lunay%2C%20Daddy%20Yankee%20%26%20Bad%20Bunny/,2019-07-20
